source,target,flow1,flow2
"Budapest","Friedrichshafen",2,5
"Budapest","Grenoble",2,1
"Budapest","Groningen",1,6
"Budapest","Hamburg",4,5
"Budapest","Hannover",5,1
"Budapest","Helsinki",24,4
"Budapest","Kaposvar",1,1
"Budapest","Karlsruhe",3,2
"Budapest","Kassel",1,1
"Budapest","Klagenfurt",2,4
"Budapest","Leeds",4,7
"Budapest","Leipzig",1,2
"Budapest","Linz",2,2
"Budapest","Ljubljana",1,11
"Budapest","London",29,21
"Budapest","Lugano",1,1
"Budapest","Lyon",3,25
"Budapest","Madrid",1,3
"Budapest","Maidstone",1,1
"Budapest","Malmo",1,1
"Budapest","Mannheim",9,4
"Budapest","Memmingen",2,8
"Budapest","Metz-Nancy",1,5
"Budapest","Milano",5,13
"Budapest","Montpellier",1,1
"Budapest","Munchen",17,19
"Budapest","Munster",2,9
"Budapest","Nurnberg",2,3
"Budapest","Odense",1,1
"Budapest","Oslo",1,1
"Budapest","Oxford",2,1
"Budapest","Paderborn",1,6
"Budapest","Paris",23,57
"Budapest","Pisa",1,1
"Budapest","Praha",1,2
"Budapest","Reims",3,1
"Budapest","Roma",1,2
"Budapest","Rotterdam",1,1
"Budapest","Salzburg",4,1
"Budapest","San Sebastian",2,5
"Budapest","Siegen",1,2
"Budapest","Southampton",2,5
"Budapest","Stuttgart",6,19
"Budapest","Torino",8,16
"Budapest","Toulon",1,1
"Budapest","Trieste",3,5
"Budapest","Troyes",1,1
"Budapest","Utrecht",5,20
"Budapest","Veszprem",2,2
"Budapest","Vicenza",1,10
"Budapest","Wien",5,7
"Budapest","Zurich",9,18
"Bydgoszcz","Bale",2,24
"Bydgoszcz","Belfast",1,1
"Bydgoszcz","Bilbao",2,1
"Bydgoszcz","Bydgoszcz",5,5
"Bydgoszcz","Charleroi",3,49
"Bydgoszcz","Cologne",16,17
"Bydgoszcz","Dusseldorf",2,10
"Bydgoszcz","Frankfurt",18,2
"Bydgoszcz","Freiburg",1,16
"Bydgoszcz","Halmstad",1,1
"Bydgoszcz","Hannover",2,1
"Bydgoszcz","Helsinki",4,2
"Bydgoszcz","Hull",1,2
"Bydgoszcz","Karlsruhe",2,2
"Bydgoszcz","Linz",1,2
"Bydgoszcz","Logrono",1,1
"Bydgoszcz","London",2,21
"Bydgoszcz","Malmo",2,1
"Bydgoszcz","Mannheim",2,4
"Bydgoszcz","Memmingen",2,8
"Bydgoszcz","Milano",1,13
"Bydgoszcz","Munchen",3,19
"Bydgoszcz","Paris",3,57
"Bydgoszcz","Roma",1,2
"Bydgoszcz","Saarbrucken",2,3
"Bydgoszcz","Stuttgart",3,19
"Bydgoszcz","Valence",1,1
"Bydgoszcz","Wien",1,7
"Bydgoszcz","Zurich",4,1
"Caen","Amiens",1,1
"Caen","Amsterdam",2,1
"Caen","Ancona",1,2
"Caen","Angers",1,2
"Caen","Annecy",2,5
"Caen","Anvers",1,1
"Caen","Barcelone",2,3
"Caen","Berlin",8,1
"Caen","Berne",3,2
"Caen","Besancon",3,2
"Caen","Bilbao",1,1
"Caen","Birmingham",3,2
"Caen","Bologna",2,2
"Caen","Bordeaux",2,1
"Caen","Bourges",5,2
"Caen","Braunschweig",5,1
"Caen","Bremen",1,3
"Caen","Brest",3,2
"Caen","Bruxelles",3,1
"Caen","Caen",119,119
"Caen","Calais",1,3
"Caen","Cognac",1,2
"Caen","Cologne",1,1
"Caen","Copenhague",3,6
"Caen","Cork",5,7
"Caen","Dax",1,1
"Caen","Den Haag",1,2
"Caen","Dortmund",1,2
"Caen","Dusseldorf",8,3
"Caen","Eindhoven",8,5
"Caen","Enschede",6,3
"Caen","Epinal",1,2
"Caen","Essen",1,6
"Caen","Forli",1,3
"Caen","Frankfurt",1,10
"Caen","Friedrichshafen",1,1
"Caen","Gand",1,48
"Caen","Geneve",2,3
"Caen","Grenoble",2,5
"Caen","Hamburg",3,8
"Caen","Hannover",2,1
"Caen","Hof",6,6
"Caen","Ingolstadt",2,1
"Caen","Kristiansand",1,1
"Caen","Leeds",1,7
"Caen","Leicester-Nottingham",3,1
"Caen","Lille",2,5
"Caen","Limerick",21,1
"Caen","Linz",2,5
"Caen","Liverpool",1,5
"Caen","London",12,7
"Caen","Lubeck",2,1
"Caen","Lyon",5,10
"Caen","Mannheim",2,2
"Caen","Memmingen",1,3
"Caen","Metz-Nancy",2,5
"Caen","Milano",7,3
"Caen","Montbeliard",1,1
"Caen","Montlucon",1,1
"Caen","Montpellier",5,1
"Caen","Munchen",8,10
"Caen","Munster",5,5
"Caen","Nantes",1,2
"Caen","Nurnberg",1,3
"Caen","Orleans",1,1
"Caen","Ostende-Bruges",2,1
"Caen","Oxford",1,1
"Caen","Paderborn",7,4
"Caen","Paris",43,40
"Caen","Perugia",2,1
"Caen","Rennes",6,2
"Caen","Roma",1,2
"Caen","Rotterdam",3,3
"Caen","Rouen",1,1
"Caen","Saint-Etienne",3,2
"Caen","Saint-Gall",1,1
"Caen","Saint-Moritz",2,1
"Caen","Stockholm",1,5
"Caen","Stuttgart",5,6
"Caen","Swindon",2,5
"Caen","Torino",3,2
"Caen","Toulon",1,1
"Caen","Utrecht",3,1
"Caen","Valence",2,2
"Caen","Venezia",2,2
"Caen","Vicenza",4,10
"Caen","Zurich",24,22
"Caen","Zwolle",1,4
"Cagliari","Birmingham",2,2
"Cagliari","Bologna",1,2
"Cagliari","Braunschweig",3,1
"Cagliari","Bremen",1,3
"Cagliari","Cagliari",7,7
"Cagliari","Cologne",2,1
"Cagliari","Dortmund",1,2
"Cagliari","Eindhoven",1,5
"Cagliari","Frankfurt",3,10
"Cagliari","Genova",2,1
"Cagliari","Hamburg",1,8
"Cagliari","Hannover",1,1
"Cagliari","London",1,7
"Cagliari","Maastricht",2,1
"Cagliari","Milano",3,2
"Cagliari","Munchen",2,1
"Cagliari","Paderborn",2,4
"Cagliari","Paris",19,2
"Cagliari","Rennes",1,2
"Cagliari","Rotterdam",1,1
"Cagliari","Saint-Gall",1,1
"Cagliari","Wien",2,1
"Cagliari","Zurich",5,1
"Cagliari","Zwolle",1,4
"Calais","Aarhus",1,1
"Calais","Amsterdam",2,1
"Calais","Angers",1,2
"Calais","Annecy",2,5
"Calais","Anvers",18,13
"Calais","Augsburg",2,6
"Calais","Avignon",1,1
"Calais","Bale",11,4
"Calais","Barcelone",2,1
"Calais","Berne",4,3
"Calais","Besancon",3,2
"Calais","Birmingham",4,3
"Calais","Bologna",1,3
"Calais","Braunschweig",1,1
"Calais","Bremen",2,1
"Calais","Brive-la-Gaillarde",1,1
"Calais","Bruxelles",4,4
"Calais","Budapest",3,1
"Calais","Caen",3,1
"Calais","Cagliari",1,7
"Calais","Calais",147,147
"Calais","Clermont-Ferrand",1,2
"Calais","Cognac",2,2
"Calais","Cologne",7,3
"Calais","Copenhague",3,2
"Calais","Den Haag",1,1
"Calais","Dijon",6,1
"Calais","Dortmund",7,6
"Calais","Dresden",1,6
"Calais","Dusseldorf",4,2
"Calais","Eindhoven",1,5
"Calais","Esbjerg",3,1
"Calais","Essen",1,4
"Calais","Exeter",2,1
"Calais","Frankfurt",19,12
"Calais","Geneve",12,1
"Calais","Goteborg",4,1
"Calais","Grenoble",1,5
"Calais","Groningen",8,6
"Calais","Hamburg",5,4
"Calais","Hannover",2,4
"Calais","Helsinki",10,2
"Calais","Karlsruhe",1,3
"Calais","Klagenfurt",2,4
"Calais","Leeds",2,7
"Calais","Leicester-Nottingham",2,1
"Calais","Liege",2,1
"Calais","Lille",7,3
"Calais","Limerick",2,1
"Calais","Limoges",1,2
"Calais","Linz",1,3
"Calais","London",9,7
"Calais","Lubeck",1,1
"Calais","Lyon",10,4
"Calais","Malaga",1,3
"Calais","Mannheim",7,7
"Calais","Milano",10,8
"Calais","Monchengladbach",1,1
"Calais","Munchen",6,6
"Calais","Munster",5,8
"Calais","Nice",1,2
"Calais","Norwich",2,1
"Calais","Nurnberg",2,6
"Calais","Paris",52,20
"Calais","Parma",1,3
"Calais","Perpignan",1,4
"Calais","Reims",2,2
"Calais","Rodez",3,1
"Calais","Roma",2,1
"Calais","Roros",1,2
"Calais","Rotterdam",8,3
"Calais","Rouen",2,1
"Calais","Saarbrucken",2,1
"Calais","Saint-Etienne",2,14
"Calais","Saint-Gall",1,2
"Calais","Saint-Moritz",3,1
"Calais","Sofia",1,1
"Calais","Stockholm",1,5
"Calais","Strasbourg",3,1
"Calais","Stuttgart",11,6
"Calais","Torino",1,4
"Calais","Toulon",1,1
"Calais","Toulouse",1,1
"Calais","Trieste",1,5
"Calais","Turku",1,2
"Calais","Utrecht",1,5
"Calais","Valence",4,2
"Calais","Vaxjo",1,1
"Calais","Venezia",1,2
"Calais","Verona",2,1
"Calais","Vicenza",1,1
"Calais","Wien",1,8
"Calais","Zurich",8,14
"Calais","Zweibrucken",2,1
"Camborne-Redruth","Aarhus",1,1
"Camborne-Redruth","Aberdeen",1,2
"Camborne-Redruth","Baden-Baden",2,2
"Camborne-Redruth","Bale",5,16
"Camborne-Redruth","Beauvais",1,1
"Camborne-Redruth","Berne",1,1
"Camborne-Redruth","Birmingham",2,1
"Camborne-Redruth","Bremen",1,1
"Camborne-Redruth","Bruxelles",1,1
"Camborne-Redruth","Camborne-Redruth",19,19
"Camborne-Redruth","Cambridge",1,6
"Camborne-Redruth","Chambery",1,1
"Camborne-Redruth","Cognac",1,2
"Camborne-Redruth","Cologne",1,4
"Camborne-Redruth","Dortmund",1,6
"Camborne-Redruth","Dusseldorf",1,2
"Camborne-Redruth","Enschede",1,9
"Camborne-Redruth","Exeter",1,4
"Camborne-Redruth","Frankfurt",5,5
"Camborne-Redruth","Granada",1,1
"Camborne-Redruth","Graz",2,1
"Camborne-Redruth","Hamburg",1,4
"Camborne-Redruth","Leipzig",1,2
"Camborne-Redruth","London",12,16
"Camborne-Redruth","Lugano",1,1
"Camborne-Redruth","Lyon",1,1
"Camborne-Redruth","Milano",4,1
"Camborne-Redruth","Munchen",3,7
"Camborne-Redruth","Nurnberg",2,5
"Camborne-Redruth","Paris",3,7
"Camborne-Redruth","Rouen",1,1
"Camborne-Redruth","Saarbrucken",1,1
"Camborne-Redruth","Salzburg",2,2
"Camborne-Redruth","Stockholm",4,1
"Camborne-Redruth","Stuttgart",1,4
"Camborne-Redruth","Swansea",1,1
"Camborne-Redruth","Swindon",1,5
"Camborne-Redruth","Torino",1,4
"Camborne-Redruth","Toulon",1,1
"Camborne-Redruth","Tours",1,2
"Camborne-Redruth","Wien",1,1
"Camborne-Redruth","Zurich",1,4
"Camborne-Redruth","Zwolle",1,2
"Cambridge","Alicante",1,1
"Cambridge","Amsterdam",1,6
"Cambridge","Annecy",1,2
"Cambridge","Anvers",4,15
"Cambridge","Augsburg",1,18
"Cambridge","Bale",34,80
"Cambridge","Barcelone",3,3
"Cambridge","Belfast",4,2
"Cambridge","Bergen",1,3
"Cambridge","Berlin",10,22
"Cambridge","Berne",5,8
"Cambridge","Birmingham",14,10
"Cambridge","Blackpool",1,3
"Cambridge","Bologna",7,7
"Cambridge","Bremen",9,1
"Cambridge","Bristol",1,4
"Cambridge","Bruxelles",6,22
"Cambridge","Cambridge",231,231
"Cambridge","Campbeltown",1,4
"Cambridge","Chambery",2,1
"Cambridge","Cologne",32,56
"Cambridge","Copenhague",3,2
"Cambridge","Den Haag",5,11
"Cambridge","Dortmund",2,11
"Cambridge","Dusseldorf",4,60
"Cambridge","Edinburgh",3,2
"Cambridge","Eindhoven",16,17
"Cambridge","Esbjerg",2,1
"Cambridge","Essen",1,5
"Cambridge","Exeter",4,3
"Cambridge","Frankfurt",31,64
"Cambridge","Freiburg",3,6
"Cambridge","Friedrichshafen",2,5
"Cambridge","Gand",1,22
"Cambridge","Gavle-Sandviken",1,1
"Cambridge","Geneve",6,6
"Cambridge","Glasgow",1,4
"Cambridge","Gloucester",4,1
"Cambridge","Goteborg",11,6
"Cambridge","Graz",1,1
"Cambridge","Groningen",2,7
"Cambridge","Hamburg",5,6
"Cambridge","Hannover",1,5
"Cambridge","Helsinki",24,10
"Cambridge","Ingolstadt",1,4
"Cambridge","Kiel",1,2
"Cambridge","La Rochelle",1,2
"Cambridge","Leeds",13,4
"Cambridge","Leicester-Nottingham",5,1
"Cambridge","Lille",1,1
"Cambridge","Linz",4,3
"Cambridge","Logrono",2,1
"Cambridge","London",136,82
"Cambridge","Lubeck",1,8
"Cambridge","Lugano",1,2
"Cambridge","Lulea",1,3
"Cambridge","Lyon",2,7
"Cambridge","Madrid",3,4
"Cambridge","Maidstone",17,42
"Cambridge","Malmo",4,1
"Cambridge","Mannheim",28,39
"Cambridge","Marseille",1,1
"Cambridge","Memmingen",1,4
"Cambridge","Milano",16,18
"Cambridge","Montbeliard",1,1
"Cambridge","Munchen",27,38
"Cambridge","Munster",4,6
"Cambridge","Newcastle",1,4
"Cambridge","Norwich",4,1
"Cambridge","Nurnberg",2,6
"Cambridge","Oslo",2,1
"Cambridge","Ostende-Bruges",1,1
"Cambridge","Paderborn",4,8
"Cambridge","Paris",56,55
"Cambridge","Parma",2,4
"Cambridge","Poitiers",1,1
"Cambridge","Reims",1,2
"Cambridge","Rennes",1,2
"Cambridge","Roma",5,1
"Cambridge","Rotterdam",4,9
"Cambridge","Rouen",2,3
"Cambridge","Saarbrucken",2,1
"Cambridge","Saint-Gall",1,4
"Cambridge","Saint-Moritz",3,1
"Cambridge","Schwerin",1,2
"Cambridge","Southampton",12,4
"Cambridge","Stockholm",8,17
"Cambridge","Stuttgart",16,38
"Cambridge","Torino",3,6
"Cambridge","Toulouse",3,1
"Cambridge","Turku",2,3
"Cambridge","Utrecht",6,4
"Cambridge","Valence",3,9
"Cambridge","Venezia",2,3
"Cambridge","Wien",5,25
"Cambridge","Zurich",10,22
"Cambridge","Zwolle",4,2
"Campbeltown","Campbeltown",1,1
"Campbeltown","Charleroi",1,2
"Campbeltown","London",2,1
"Campbeltown","Lyon",1,7
"Campbeltown","Memmingen",1,4
"Carcassonne","Annecy",1,2
"Carcassonne","Anvers",1,15
"Carcassonne","Bruxelles",1,22
"Carcassonne","Copenhague",1,2
"Carcassonne","Dortmund",1,11
"Carcassonne","Frankfurt",1,2
"Carcassonne","Geneve",1,6
"Carcassonne","Grenoble",3,2
"Carcassonne","Leeds",1,1
"Carcassonne","Liege",1,1
"Carcassonne","London",1,1
"Carcassonne","Milano",1,18
"Carcassonne","Nice",1,1
"Carcassonne","Paris",4,5
"Carcassonne","Saint-Moritz",1,1
"Carcassonne","Santa Cruz de Tenerife",1,1
"Carcassonne","Strasbourg",2,1
"Cardiff","Aarhus",1,1
"Cardiff","Amsterdam",3,3
"Cardiff","Augsburg",2,5
"Cardiff","Baden-Baden",1,2
"Cardiff","Bale",2,7
"Cardiff","Barcelone",1,2
"Cardiff","Beauvais",1,3
"Cardiff","Belfast",1,2
"Cardiff","Berlin",3,1
"Cardiff","Berne",1,2
"Cardiff","Besancon",2,1
"Cardiff","Birmingham",15,3
"Cardiff","Bologna",1,1
"Cardiff","Braunschweig",2,4
"Cardiff","Bremen",1,1
"Cardiff","Brighton",2,2
"Cardiff","Bristol",1,2
"Cardiff","Bruxelles",3,1
"Cardiff","Budapest",1,7
"Cardiff","Cambridge",4,1
"Cardiff","Cardiff",76,76
"Cardiff","Charleroi",6,1
"Cardiff","Cologne",11,13
"Cardiff","Copenhague",3,1
"Cardiff","Courtrai",1,1
"Cardiff","Dublin",1,1
"Cardiff","Dusseldorf",5,14
"Cardiff","Eindhoven",5,2
"Cardiff","Enschede",3,6
"Cardiff","Essen",5,7
"Cardiff","Firenze",1,5
"Cardiff","Forli",1,1
"Cardiff","Frankfurt",7,12
"Cardiff","Freiburg",2,3
"Cardiff","Friedrichshafen",2,5
"Cardiff","Geneve",2,1
"Cardiff","Glasgow",2,1
"Cardiff","Gloucester",2,1
"Cardiff","Goteborg",3,3
"Cardiff","Hamburg",2,3
"Cardiff","Hannover",3,4
"Cardiff","Innsbruck",2,5
"Cardiff","Kiel",1,2
"Cardiff","Leicester-Nottingham",3,4
"Cardiff","Limerick",1,1
"Cardiff","Linz",1,2
"Cardiff","Liverpool",1,1
"Cardiff","London",27,13
"Cardiff","Lugano",1,2
"Cardiff","Lyon",3,4
"Cardiff","Maastricht",2,1
"Cardiff","Madrid",1,4
"Cardiff","Maidstone",4,42
"Cardiff","Malmo",6,1
"Cardiff","Manchester",4,6
"Cardiff","Mannheim",15,5
"Cardiff","Marseille",4,1
"Cardiff","Memmingen",1,2
"Cardiff","Middlesbrough",2,1
"Cardiff","Milano",11,9
"Cardiff","Munchen",21,30
"Cardiff","Norwich",1,1
"Cardiff","Nurnberg",1,6
"Cardiff","Oxford",1,9
"Cardiff","Paderborn",4,7
"Cardiff","Pamplona",1,1
"Cardiff","Paris",31,54
"Cardiff","Pescara",1,2
"Cardiff","Rotterdam",1,1
"Cardiff","Siegen",2,1
"Cardiff","Southampton",1,1
"Cardiff","Stockholm",3,17
"Cardiff","Stuttgart",28,22
"Cardiff","Sundsvall",1,1
"Cardiff","Torino",4,1
"Cardiff","Tournai-Mouscron",1,1
"Cardiff","Utrecht",6,2
"Cardiff","Vaxjo",1,1
"Cardiff","Venezia",2,1
"Cardiff","Veszprem",1,2
"Cardiff","Vitoria-Gasteiz",1,1
"Cardiff","Wien",1,1
"Cardiff","Zurich",8,20
"Cardiff","Zwolle",1,1
"Catania","Alicante",1,1
"Catania","Bale",4,2
"Catania","Barcelone",1,3
"Catania","Bari",1,1
"Catania","Berne",4,2
"Catania","Birmingham",1,3
"Catania","Bologna",4,3
"Catania","Bournemouth",1,2
"Catania","Bremen",2,1
"Catania","Brindisi",3,1
"Catania","Budapest",2,7
"Catania","Calais",1,147
"Catania","Catania",47,47
"Catania","Cologne",1,13
"Catania","Cork",1,7
"Catania","Den Haag",1,2
"Catania","Dijon",1,1
"Catania","Dortmund",2,1
"Catania","Dresden",2,2
"Catania","Eindhoven",13,3
"Catania","Enschede",1,6
"Catania","Firenze",1,1
"Catania","Forli",1,1
"Catania","Frankfurt",1,2
"Catania","Freiburg",1,1
"Catania","Geneve",1,1
"Catania","Genova",2,2
"Catania","Grenoble",1,2
"Catania","Kristiansand",2,1
"Catania","Le Mans",1,1
"Catania","Linz",1,2
"Catania","London",11,1
"Catania","Lyon",1,1
"Catania","Mannheim",3,5
"Catania","Metz-Nancy",1,2
"Catania","Milano",47,81
"Catania","Munchen",14,16
"Catania","Munster",1,2
"Catania","Nurnberg",4,6
"Catania","Paderborn",1,1
"Catania","Paris",36,9
"Catania","Pisa",1,5
"Catania","Rotterdam",3,1
"Catania","Saint-Gall",2,4
"Catania","Stuttgart",8,13
"Catania","Thessaloniki",1,2
"Catania","Toulouse",7,4
"Catania","Turku",1,2
"Catania","Udine",2,1
"Catania","Utrecht",1,1
"Catania","Venezia",3,2
"Catania","Wien",2,1
"Catania","Zurich",2,3
"Chalon-sur-Saone","Angouleme",2,1
"Chalon-sur-Saone","Augsburg",1,5
"Chalon-sur-Saone","Bale",2,2
"Chalon-sur-Saone","Barcelone",1,2
"Chalon-sur-Saone","Birmingham",3,4
"Chalon-sur-Saone","Bologna",1,3
"Chalon-sur-Saone","Bordeaux",1,3
